feature,importance,signed_grad
총인구수,0.000108829525,0.000108829525
평균연령,0.00016447614,0.00016447614
경제활동인구(천명),0.00021358184,-0.00021358184
0~14세 구성비,0.0002195756,-0.0002195756
실업률(%),0.00032435602,-0.00032435602
취업자(천명),0.00033186201,0.00033186201
중위연령,0.00035983286,-0.00035983286
비경제활동인구(천명),0.00037880923,-0.00037880923
보험자부담금(총계),0.00046088372,0.00046088372
평균근로시간,0.0004969088,-0.0004969088
내원일수(총계),0.0010413555,-0.0010413555
15~64세 구성비,0.0010420294,0.0010420294
고용률(%),0.0011020958,-0.0011020958
근로일수,0.0011666006,-0.0011666006
고령인구비율,0.0012697715,-0.0012697715
GDP,0.0017823623,-0.0017823623
실업자(천명),0.0020399475,0.0020399475
가계신용,0.0021798802,0.0021798802
청구건수(총계),0.002478718,-0.002478718
근로시간,0.0028279482,-0.0028279482
요양급여비용총액(총계),0.0028756224,0.0028756224
환자수(총계),0.0029695176,0.0029695176
경제활동참가율(%),0.0036903135,0.0036903135
1인당_실질국민총소득(원),0.0038574247,0.0038574247
GNI,0.0038667216,-0.0038667216
가계대출,0.003945426,0.003945426
소비자물가상승률(%),0.004144781,0.004144781
판매신용,0.0049068285,0.0049068285
임금총액,0.008694993,0.008694993
